UN;Codigo;Servicio;Sentido;Periodo;Frecuencia_buses_hr;Velocidad_kmh
11;1137;C37;Ret;PMA;5,3;15,3
11;1137;C37;Ret;PMD;5,3;18,7
11;1137;C37;Ret;PRENOC1;0,0;0,0
11;1137;C37;Ret;PRENOC2;1,0;25,3
11;1137;C37;Ret;PTA1;6,0;16,1
11;1137;C37;Ret;PTA2;4,5;19,2
11;1137;C37;Ret;TNOC;0,0;0,0
11;1137;C37;Ret;TPMA;5,3;17,9
11;1141;B21;Ida;FPMA;4,7;17,9
11;1141;B21;Ida;FPNOC;4,0;19,2
11;1141;B21;Ida;FPTA;4,8;15,7
11;1141;B21;Ida;NOC;0,0;0,0
11;1141;B21;Ida;PMA;4,7;15,9
11;1141;B21;Ida;PMD;5,3;16,8
11;1141;B21;Ida;PRENOC1;0,0;0,0
11;1141;B21;Ida;PRENOC2;1,5;21,2
11;1141;B21;Ida;PTA1;5,0;13,2
11;1141;B21;Ida;PTA2;5,0;16,5
11;1141;B21;Ida;TNOC;3,0;19,7
11;1141;B21;Ida;TPMA;4,7;17,6
11;1141;B21;Ret;FPMA;4,7;17,9
11;1141;B21;Ret;FPNOC;4,0;20,5
11;1141;B21;Ret;FPTA;4,8;16,5
11;1141;B21;Ret;NOC;0,2;23,3
11;1141;B21;Ret;PMA;5,3;13,2
11;1141;B21;Ret;PMD;5,3;17,2
11;1141;B21;Ret;PRENOC1;0,0;0,0
11;1141;B21;Ret;PRENOC2;1,5;22,7
11;1141;B21;Ret;PTA1;5,0;14,1
11;1141;B21;Ret;PTA2;5,0;17,2
11;1141;B21;Ret;TNOC;4,0;18,6
11;1141;B21;Ret;TPMA;4,7;16,7
11;1142;B22;Ida;FPMA;5,0;17,2
11;1142;B22;Ida;FPNOC;3,3;19,7
11;1142;B22;Ida;FPTA;4,8;16,1
11;1142;B22;Ida;NOC;0,0;0,0
11;1142;B22;Ida;PMA;5,3;15,3
11;1142;B22;Ida;PMD;4,7;16,6
11;1142;B22;Ida;PRENOC1;0,0;0,0
11;1142;B22;Ida;PRENOC2;3,0;23,4
11;1142;B22;Ida;PTA1;5,5;14,4
11;1142;B22;Ida;PTA2;5,5;16,7
11;1142;B22;Ida;TNOC;4,0;19,1
11;1142;B22;Ida;TPMA;5,3;16,5
11;1142;B22;Ret;FPMA;5,0;16,5
11;1142;B22;Ret;FPNOC;3,3;17,9
11;1142;B22;Ret;FPTA;4,8;14,8
11;1142;B22;Ret;NOC;0,0;0,0
11;1142;B22;Ret;PMA;6,0;14,5
11;1142;B22;Ret;PMD;4,7;15,2
11;1142;B22;Ret;PRENOC1;0,0;0,0
11;1142;B22;Ret;PRENOC2;3,0;22,0
11;1142;B22;Ret;PTA1;5,5;14,4
11;1142;B22;Ret;PTA2;5,5;16,2
11;1142;B22;Ret;TNOC;4,0;18,6
11;1142;B22;Ret;TPMA;5,3;15,8
11;1147;B27;Ida;FPMA;5,0;14,2
11;1147;B27;Ida;FPNOC;4,0;17,7
11;1147;B27;Ida;FPTA;4,8;13,7
11;1147;B27;Ida;NOC;0,0;0,0
11;1147;B27;Ida;PMA;6,0;13,4
11;1147;B27;Ida;PMD;5,3;13,9
11;1147;B27;Ida;PRENOC1;0,0;0,0
11;1147;B27;Ida;PRENOC2;2,5;19,4
11;1147;B27;Ida;PTA1;6,0;13,4
11;1147;B27;Ida;PTA2;5,5;15,4
11;1147;B27;Ida;TNOC;5,0;16,4
11;1147;B27;Ida;TPMA;5,3;13,9
11;1147;B27;Ret;FPMA;5,0;15,0
11;1147;B27;Ret;FPNOC;4,0;17,2
11;1147;B27;Ret;FPTA;4,8;13,5
11;1147;B27;Ret;NOC;0,0;0,0
11;1147;B27;Ret;PMA;6,0;15,7
11;1147;B27;Ret;PMD;5,3;14,4
11;1147;B27;Ret;PRENOC1;0,0;0,0
11;1147;B27;Ret;PRENOC2;2,5;19,1
11;1147;B27;Ret;PTA1;6,0;12,4
11;1147;B27;Ret;PTA2;5,5;14,2
11;1147;B27;Ret;TNOC;5,0;20,4
11;1147;B27;Ret;TPMA;5,3;15,5
11;1102c;C02c;Ida;FPMA;8,0;18,8
11;1102c;C02c;Ida;FPNOC;3,3;18,5
11;1102c;C02c;Ida;FPTA;8,4;14,5
11;1102c;C02c;Ida;NOC;0,0;0,0
11;1102c;C02c;Ida;PMA;10,0;15,7
11;1102c;C02c;Ida;PMD;7,3;17,0
11;1102c;C02c;Ida;PRENOC1;0,0;0,0
11;1102c;C02c;Ida;PRENOC2;0,0;0,0
11;1102c;C02c;Ida;PTA1;12,5;12,0
11;1102c;C02c;Ida;PTA2;10,0;14,6
11;1102c;C02c;Ida;TNOC;0,0;0,0
11;1102c;C02c;Ida;TPMA;11,3;16,2
11;1102c;C02c;Ret;FPMA;8,0;16,6
11;1102c;C02c;Ret;FPNOC;3,3;20,1
11;1102c;C02c;Ret;FPTA;8,0;16,0
11;1102c;C02c;Ret;NOC;0,0;0,0
11;1102c;C02c;Ret;PMA;13,3;13,4
11;1102c;C02c;Ret;PMD;8,0;16,5
11;1102c;C02c;Ret;PRENOC1;0,0;0,0
11;1102c;C02c;Ret;PRENOC2;0,0;0,0
11;1102c;C02c;Ret;PTA1;11,5;15,3
11;1102c;C02c;Ret;PTA2;9,5;16,1
11;1102c;C02c;Ret;TNOC;0,0;0,0
11;1102c;C02c;Ret;TPMA;14,7;14,3
11;1103c;C03c;Ida;FPMA;0,0;0,0
11;1103c;C03c;Ida;FPNOC;0,0;0,0
11;1103c;C03c;Ida;FPTA;0,0;0,0
11;1103c;C03c;Ida;NOC;0,0;0,0
11;1103c;C03c;Ida;PMA;4,7;14,9
11;1103c;C03c;Ida;PMD;0,0;0,0
11;1103c;C03c;Ida;PRENOC1;0,0;0,0
11;1103c;C03c;Ida;PRENOC2;0,0;0,0
11;1103c;C03c;Ida;PTA1;3,0;9,6
11;1103c;C03c;Ida;PTA2;5,5;13,2
11;1103c;C03c;Ida;TNOC;0,0;0,0
11;1103c;C03c;Ida;TPMA;4,7;14,1
11;1103c;C03c;Ret;FPMA;0,0;0,0
11;1103c;C03c;Ret;FPNOC;0,0;0,0
11;1103c;C03c;Ret;FPTA;0,0;0,0
11;1103c;C03c;Ret;NOC;0,0;0,0
11;1103c;C03c;Ret;PMA;5,3;13,4
11;1103c;C03c;Ret;PMD;0,0;0,0
11;1103c;C03c;Ret;PRENOC1;0,0;0,0
11;1103c;C03c;Ret;PRENOC2;0,0;0,0
11;1103c;C03c;Ret;PTA1;2,5;12,1
11;1103c;C03c;Ret;PTA2;5,0;14,7
11;1103c;C03c;Ret;TNOC;0,0;0,0
11;1103c;C03c;Ret;TPMA;6,0;13,1
11;1109c;C09c;Ida;FPMA;0,0;0,0
11;1109c;C09c;Ida;FPNOC;0,0;0,0
11;1109c;C09c;Ida;FPTA;0,0;0,0
11;1109c;C09c;Ida;NOC;0,0;0,0
11;1109c;C09c;Ida;PMA;8,0;14,0
11;1109c;C09c;Ida;PMD;0,0;0,0
11;1109c;C09c;Ida;PRENOC1;0,0;0,0
11;1109c;C09c;Ida;PRENOC2;0,0;0,0
11;1109c;C09c;Ida;PTA1;7,5;13,8
11;1109c;C09c;Ida;PTA2;6,0;16,5
11;1109c;C09c;Ida;TNOC;6,0;20,9
11;1109c;C09c;Ida;TPMA;3,3;14,5
11;1109c;C09c;Ret;FPMA;0,0;0,0
11;1109c;C09c;Ret;FPNOC;0,0;0,0
11;1109c;C09c;Ret;FPTA;0,0;0,0
11;1109c;C09c;Ret;NOC;0,0;0,0
11;1109c;C09c;Ret;PMA;0,0;0,0
11;1109c;C09c;Ret;PMD;0,0;0,0
11;1109c;C09c;Ret;PRENOC1;0,0;0,0
11;1109c;C09c;Ret;PRENOC2;0,0;0,0
11;1109c;C09c;Ret;PTA1;0,0;0,0
11;1109c;C09c;Ret;PTA2;0,0;0,0
11;1109c;C09c;Ret;TNOC;0,0;0,0
11;1109c;C09c;Ret;TPMA;0,0;0,0
11;1110e;C10e;Ida;FPMA;3,0;31,6
11;1110e;C10e;Ida;FPNOC;1,3;35,9
11;1110e;C10e;Ida;FPTA;2,8;31,4
11;1110e;C10e;Ida;NOC;0,0;0,0
11;1110e;C10e;Ida;PMA;13,3;31,0
11;1110e;C10e;Ida;PMD;0,0;0,0
11;1110e;C10e;Ida;PRENOC1;0,0;0,0
11;1110e;C10e;Ida;PRENOC2;0,0;0,0
11;1110e;C10e;Ida;PTA1;8,5;28,0
11;1110e;C10e;Ida;PTA2;6,5;29,9
11;1110e;C10e;Ida;TNOC;4,0;36,3
11;1110e;C10e;Ida;TPMA;12,0;31,9
11;1110e;C10e;Ret;FPMA;3,0;35,9
11;1110e;C10e;Ret;FPNOC;1,3;36,5
11;1110e;C10e;Ret;FPTA;2,8;29,8
11;1110e;C10e;Ret;NOC;0,0;0,0
11;1110e;C10e;Ret;PMA;11,3;30,2
11;1110e;C10e;Ret;PMD;0,0;0,0
11;1110e;C10e;Ret;PRENOC1;0,0;0,0
11;1110e;C10e;Ret;PRENOC2;0,0;0,0
11;1110e;C10e;Ret;PTA1;9,5;29,1
11;1110e;C10e;Ret;PTA2;6,5;33,7
11;1110e;C10e;Ret;TNOC;4,0;40,2
11;1110e;C10e;Ret;TPMA;10,7;30,1
11;1122c;B12c;Ida;FPMA;0,0;0,0
11;1122c;B12c;Ida;FPNOC;0,0;0,0
11;1122c;B12c;Ida;FPTA;1,6;19,4
11;1122c;B12c;Ida;NOC;0,0;0,0
11;1122c;B12c;Ida;PMA;6,7;13,7
11;1122c;B12c;Ida;PMD;0,0;0,0
11;1122c;B12c;Ida;PRENOC1;0,0;0,0
11;1122c;B12c;Ida;PRENOC2;0,0;0,0
11;1122c;B12c;Ida;PTA1;5,5;17,9
11;1122c;B12c;Ida;PTA2;3,0;20,3
11;1122c;B12c;Ida;TNOC;5,0;19,2
11;1122c;B12c;Ida;TPMA;4,0;16,7
11;1122c;B12c;Ret;FPMA;0,7;23,6
11;1122c;B12c;Ret;FPNOC;0,0;0,0
11;1122c;B12c;Ret;FPTA;0,0;0,0
11;1122c;B12c;Ret;NOC;0,0;0,0
11;1122c;B12c;Ret;PMA;4,7;17,5
11;1122c;B12c;Ret;PMD;0,0;0,0
11;1122c;B12c;Ret;PRENOC1;0,0;0,0
11;1122c;B12c;Ret;PRENOC2;0,0;0,0
11;1122c;B12c;Ret;PTA1;6,0;15,5
11;1122c;B12c;Ret;PTA2;5,5;19,7
11;1122c;B12c;Ret;TNOC;2,0;21,1
11;1122c;B12c;Ret;TPMA;4,7;21,6
11;1131N;B31N;Ida;FPMA;0,0;0,0
11;1131N;B31N;Ida;FPNOC;0,0;0,0
11;1131N;B31N;Ida;FPTA;0,0;0,0
11;1131N;B31N;Ida;NOC;2,0;26,5
11;1131N;B31N;Ida;PMA;0,0;0,0
11;1131N;B31N;Ida;PMD;0,0;0,0
11;1131N;B31N;Ida;PRENOC1;2,0;26,3
11;1131N;B31N;Ida;PRENOC2;1,0;25,2
11;1131N;B31N;Ida;PTA1;0,0;0,0
11;1131N;B31N;Ida;PTA2;0,0;0,0
11;1131N;B31N;Ida;TNOC;0,0;0,0
11;1131N;B31N;Ida;TPMA;0,0;0,0
11;1131N;B31N;Ret;FPMA;0,0;0,0
11;1131N;B31N;Ret;FPNOC;0,0;0,0
11;1131N;B31N;Ret;FPTA;0,0;0,0
11;1131N;B31N;Ret;NOC;2,0;26,9
11;1131N;B31N;Ret;PMA;0,0;0,0
11;1131N;B31N;Ret;PMD;0,0;0,0
11;1131N;B31N;Ret;PRENOC1;2,0;26,4
11;1131N;B31N;Ret;PRENOC2;1,5;25,6
11;1131N;B31N;Ret;PTA1;0,0;0,0
11;1131N;B31N;Ret;PTA2;0,0;0,0
11;1131N;B31N;Ret;TNOC;0,0;0,0
11;1131N;B31N;Ret;TPMA;0,0;0,0
11;1136c;C26c;Ida;FPMA;0,0;0,0
11;1136c;C26c;Ida;FPNOC;0,0;0,0
11;1136c;C26c;Ida;FPTA;0,0;0,0
11;1136c;C26c;Ida;NOC;0,0;0,0
11;1136c;C26c;Ida;PMA;4,0;18,6
11;1136c;C26c;Ida;PMD;0,0;0,0
11;1136c;C26c;Ida;PRENOC1;0,0;0,0
11;1136c;C26c;Ida;PRENOC2;0,0;0,0
11;1136c;C26c;Ida;PTA1;2,0;10,7
11;1136c;C26c;Ida;PTA2;4,0;15,9
11;1136c;C26c;Ida;TNOC;0,0;0,0
11;1136c;C26c;Ida;TPMA;3,3;14,1
11;1136c;C26c;Ret;FPMA;0,0;0,0
11;1136c;C26c;Ret;FPNOC;0,0;0,0
11;1136c;C26c;Ret;FPTA;0,0;0,0
11;1136c;C26c;Ret;NOC;0,0;0,0
11;1136c;C26c;Ret;PMA;0,0;0,0
11;1136c;C26c;Ret;PMD;0,0;0,0
11;1136c;C26c;Ret;PRENOC1;0,0;0,0
11;1136c;C26c;Ret;PRENOC2;0,0;0,0
11;1136c;C26c;Ret;PTA1;0,0;0,0
11;1136c;C26c;Ret;PTA2;0,0;0,0
11;1136c;C26c;Ret;TNOC;0,0;0,0
11;1136c;C26c;Ret;TPMA;0,0;0,0
11;1137y;C37;Ida;FPMA;0,0;0,0
11;1137y;C37;Ida;FPNOC;0,0;0,0
11;1137y;C37;Ida;FPTA;0,0;0,0
11;1137y;C37;Ida;NOC;0,0;0,0
11;1137y;C37;Ida;PMA;0,0;0,0
11;1137y;C37;Ida;PMD;0,0;0,0
11;1137y;C37;Ida;PRENOC1;0,0;0,0
11;1137y;C37;Ida;PRENOC2;0,0;0,0
11;1137y;C37;Ida;PTA1;0,0;0,0
11;1137y;C37;Ida;PTA2;0,0;0,0
11;1137y;C37;Ida;TNOC;0,0;0,0
11;1137y;C37;Ida;TPMA;0,0;0,0
11;1137y;C37;Ret;FPMA;0,0;0,0
11;1137y;C37;Ret;FPNOC;0,0;0,0
11;1137y;C37;Ret;FPTA;0,0;0,0
11;1137y;C37;Ret;NOC;0,0;0,0
11;1137y;C37;Ret;PMA;0,7;21,0
11;1137y;C37;Ret;PMD;0,0;0,0
11;1137y;C37;Ret;PRENOC1;0,0;0,0
11;1137y;C37;Ret;PRENOC2;0,0;0,0
11;1137y;C37;Ret;PTA1;0,0;0,0
11;1137y;C37;Ret;PTA2;0,0;0,0
11;1137y;C37;Ret;TNOC;0,0;0,0
11;1137y;C37;Ret;TPMA;0,0;0,0
12;1201;D01;Ida;FPMA;5,0;16,6
12;1201;D01;Ida;FPNOC;4,0;19,7
12;1201;D01;Ida;FPTA;4,4;14,7
12;1201;D01;Ida;NOC;0,0;0,0
12;1201;D01;Ida;PMA;5,3;13,4
12;1201;D01;Ida;PMD;4,7;16,0
12;1201;D01;Ida;PRENOC1;0,0;0,0
12;1201;D01;Ida;PRENOC2;3,5;23,8
12;1201;D01;Ida;PTA1;4,5;12,5
12;1201;D01;Ida;PTA2;4,0;15,5
12;1201;D01;Ida;TNOC;2,0;15,2
12;1201;D01;Ida;TPMA;4,0;15,8
12;1201;D01;Ret;FPMA;0,0;0,0
12;1201;D01;Ret;FPNOC;0,0;0,0
12;1201;D01;Ret;FPTA;0,0;0,0
12;1201;D01;Ret;NOC;0,0;0,0
12;1201;D01;Ret;PMA;0,0;0,0
12;1201;D01;Ret;PMD;0,0;0,0
12;1201;D01;Ret;PRENOC1;0,0;0,0
12;1201;D01;Ret;PRENOC2;0,0;0,0
12;1201;D01;Ret;PTA1;0,0;0,0
12;1201;D01;Ret;PTA2;0,0;0,0
12;1201;D01;Ret;TNOC;0,0;0,0
12;1201;D01;Ret;TPMA;0,0;0,0
12;1202;D02;Ida;FPMA;5,0;17,9
12;1202;D02;Ida;FPNOC;4,0;20,6
12;1202;D02;Ida;FPTA;4,8;16,6
12;1202;D02;Ida;NOC;0,0;0,0
12;1202;D02;Ida;PMA;6,0;13,5
12;1202;D02;Ida;PMD;5,3;17,8
12;1202;D02;Ida;PRENOC1;0,0;0,0
12;1202;D02;Ida;PRENOC2;3,5;23,6
12;1202;D02;Ida;PTA1;5,5;14,6
12;1202;D02;Ida;PTA2;5,5;16,9
12;1202;D02;Ida;TNOC;4,0;22,5
12;1202;D02;Ida;TPMA;5,3;15,0
12;1202;D02;Ret;FPMA;5,0;19,7
12;1202;D02;Ret;FPNOC;4,7;20,5
12;1202;D02;Ret;FPTA;4,8;16,4
12;1202;D02;Ret;NOC;0,0;0,0
12;1202;D02;Ret;PMA;6,0;15,7
12;1202;D02;Ret;PMD;5,3;18,6
12;1202;D02;Ret;PRENOC1;0,0;0,0
12;1202;D02;Ret;PRENOC2;2,5;23,3
12;1202;D02;Ret;PTA1;5,0;14,0
12;1202;D02;Ret;PTA2;5,0;16,6
12;1202;D02;Ret;TNOC;4,0;22,6
12;1202;D02;Ret;TPMA;6,0;18,2
12;1203;D03;Ida;FPMA;7,0;13,6
12;1203;D03;Ida;FPNOC;6,0;17,9
12;1203;D03;Ida;FPTA;6,8;13,2
12;1203;D03;Ida;NOC;0,7;23,4
12;1203;D03;Ida;PMA;6,7;13,3
12;1203;D03;Ida;PMD;7,3;13,5
12;1203;D03;Ida;PRENOC1;0,0;0,0
12;1203;D03;Ida;PRENOC2;4,5;20,9
12;1203;D03;Ida;PTA1;6,5;12,7
12;1203;D03;Ida;PTA2;6,5;14,7
12;1203;D03;Ida;TNOC;5,0;19,9
12;1203;D03;Ida;TPMA;6,0;14,2
12;1203;D03;Ret;FPMA;7,0;13,5
12;1203;D03;Ret;FPNOC;5,3;16,1
12;1203;D03;Ret;FPTA;6,8;12,5
12;1203;D03;Ret;NOC;0,0;0,0
12;1203;D03;Ret;PMA;8,0;13,8
12;1203;D03;Ret;PMD;8,0;13,1
12;1203;D03;Ret;PRENOC1;0,0;0,0
12;1203;D03;Ret;PRENOC2;4,5;19,4
12;1203;D03;Ret;PTA1;7,0;11,4
12;1203;D03;Ret;PTA2;6,0;13,5
12;1203;D03;Ret;TNOC;5,0;20,9
12;1203;D03;Ret;TPMA;6,7;13,6
12;1205;D05;Ida;FPMA;7,0;17,3
12;1205;D05;Ida;FPNOC;5,3;19,0
12;1205;D05;Ida;FPTA;6,8;14,4
12;1205;D05;Ida;NOC;0,0;0,0
12;1205;D05;Ida;PMA;6,0;13,7
12;1205;D05;Ida;PMD;7,3;16,3
12;1205;D05;Ida;PRENOC1;0,0;0,0
12;1205;D05;Ida;PRENOC2;4,5;23,1
12;1205;D05;Ida;PTA1;7,0;11,3
12;1205;D05;Ida;PTA2;6,0;13,3
12;1205;D05;Ida;TNOC;4,0;20,1
12;1205;D05;Ida;TPMA;6,0;15,6
12;1205;D05;Ret;FPMA;7,0;16,0
12;1205;D05;Ret;FPNOC;5,3;20,1
12;1205;D05;Ret;FPTA;6,8;14,9
12;1205;D05;Ret;NOC;0,4;26,1
12;1205;D05;Ret;PMA;6,0;13,3
12;1205;D05;Ret;PMD;7,3;15,6
12;1205;D05;Ret;PRENOC1;0,0;0,0
12;1205;D05;Ret;PRENOC2;3,5;23,7
12;1205;D05;Ret;PTA1;6,5;12,9
12;1205;D05;Ret;PTA2;6,0;15,7
12;1205;D05;Ret;TNOC;5,0;22,2
12;1205;D05;Ret;TPMA;6,0;14,4
12;1207;D07;Ida;FPMA;6,0;15,8
12;1207;D07;Ida;FPNOC;5,3;20,0
12;1207;D07;Ida;FPTA;6,0;14,5
12;1207;D07;Ida;NOC;0,4;22,8
12;1207;D07;Ida;PMA;6,0;13,6
12;1207;D07;Ida;PMD;6,0;15,4
12;1207;D07;Ida;PRENOC1;0,0;0,0
12;1207;D07;Ida;PRENOC2;4,0;23,6
12;1207;D07;Ida;PTA1;5,0;13,5
12;1207;D07;Ida;PTA2;5,0;16,2
12;1207;D07;Ida;TNOC;5,0;19,5
12;1207;D07;Ida;TPMA;5,3;15,0
12;1207;D07;Ret;FPMA;6,0;16,8
12;1207;D07;Ret;FPNOC;4,7;18,2
12;1207;D07;Ret;FPTA;6,0;15,0
12;1207;D07;Ret;NOC;0,0;0,0
12;1207;D07;Ret;PMA;6,7;14,1
12;1207;D07;Ret;PMD;6,0;16,3
12;1207;D07;Ret;PRENOC1;2,0;24,1
12;1207;D07;Ret;PRENOC2;4,0;22,2
12;1207;D07;Ret;PTA1;6,0;12,6
12;1207;D07;Ret;PTA2;5,5;15,0
12;1207;D07;Ret;TNOC;5,0;19,4
12;1207;D07;Ret;TPMA;4,7;15,8
12;1208;D08;Ida;FPMA;6,0;18,3
12;1208;D08;Ida;FPNOC;5,3;21,2
12;1208;D08;Ida;FPTA;6,4;15,7
12;1208;D08;Ida;NOC;0,7;21,8
12;1208;D08;Ida;PMA;6,7;13,9
12;1208;D08;Ida;PMD;6,0;17,8
12;1208;D08;Ida;PRENOC1;0,0;0,0
12;1208;D08;Ida;PRENOC2;4,0;24,0
12;1208;D08;Ida;PTA1;6,0;12,6
12;1208;D08;Ida;PTA2;5,5;16,4
12;1208;D08;Ida;TNOC;7,0;18,4
12;1208;D08;Ida;TPMA;6,7;16,5
12;1208;D08;Ret;FPMA;0,0;0,0
12;1208;D08;Ret;FPNOC;0,0;0,0
12;1208;D08;Ret;FPTA;0,0;0,0
12;1208;D08;Ret;NOC;0,0;0,0
12;1208;D08;Ret;PMA;0,0;0,0
12;1208;D08;Ret;PMD;0,0;0,0
12;1208;D08;Ret;PRENOC1;0,0;0,0
12;1208;D08;Ret;PRENOC2;0,0;0,0
12;1208;D08;Ret;PTA1;0,0;0,0
12;1208;D08;Ret;PTA2;0,0;0,0
12;1208;D08;Ret;TNOC;0,0;0,0
12;1208;D08;Ret;TPMA;0,0;0,0
12;1209;D09;Ida;FPMA;5,7;15,5
12;1209;D09;Ida;FPNOC;4,0;18,1
12;1209;D09;Ida;FPTA;6,0;13,7
12;1209;D09;Ida;NOC;0,9;24,0
12;1209;D09;Ida;PMA;8,0;12,6
12;1209;D09;Ida;PMD;6,0;15,0
12;1209;D09;Ida;PRENOC1;2,0;26,1
12;1209;D09;Ida;PRENOC2;3,0;22,3
12;1209;D09;Ida;PTA1;6,0;12,3
12;1209;D09;Ida;PTA2;5,5;15,1
12;1209;D09;Ida;TNOC;4,0;16,7
12;1209;D09;Ida;TPMA;6,0;15,1
12;1209;D09;Ret;FPMA;0,0;0,0
12;1209;D09;Ret;FPNOC;0,0;0,0
12;1209;D09;Ret;FPTA;0,0;0,0
12;1209;D09;Ret;NOC;0,0;0,0
12;1209;D09;Ret;PMA;0,0;0,0
12;1209;D09;Ret;PMD;0,0;0,0
12;1209;D09;Ret;PRENOC1;0,0;0,0
12;1209;D09;Ret;PRENOC2;0,0;0,0
12;1209;D09;Ret;PTA1;0,0;0,0
12;1209;D09;Ret;PTA2;0,0;0,0
12;1209;D09;Ret;TNOC;0,0;0,0
12;1209;D09;Ret;TPMA;0,0;0,0
12;1210;D10;Ida;FPMA;5,0;17,0
12;1210;D10;Ida;FPNOC;4,7;18,9
12;1210;D10;Ida;FPTA;4,8;15,1
12;1210;D10;Ida;NOC;0,0;0,0
12;1210;D10;Ida;PMA;6,7;14,0
12;1210;D10;Ida;PMD;5,3;16,3
12;1210;D10;Ida;PRENOC1;0,0;0,0
12;1210;D10;Ida;PRENOC2;2,5;22,2
12;1210;D10;Ida;PTA1;5,5;13,5
12;1210;D10;Ida;PTA2;5,0;15,6
12;1210;D10;Ida;TNOC;5,0;19,8
12;1210;D10;Ida;TPMA;4,7;16,5
12;1210;D10;Ret;FPMA;4,3;17,7
12;1210;D10;Ret;FPNOC;4,7;19,8
12;1210;D10;Ret;FPTA;4,8;14,8
12;1210;D10;Ret;NOC;0,0;0,0
12;1210;D10;Ret;PMA;5,3;13,8
12;1210;D10;Ret;PMD;4,0;16,6
12;1210;D10;Ret;PRENOC1;0,0;0,0
12;1210;D10;Ret;PRENOC2;3,5;25,6
12;1210;D10;Ret;PTA1;5,0;11,5
12;1210;D10;Ret;PTA2;5,0;14,9
12;1210;D10;Ret;TNOC;5,0;18,9
12;1210;D10;Ret;TPMA;4,7;16,3
12;1211;D11;Ida;FPMA;6,0;17,6
12;1211;D11;Ida;FPNOC;3,3;20,7
12;1211;D11;Ida;FPTA;6,0;15,8
12;1211;D11;Ida;NOC;0,0;0,0
12;1211;D11;Ida;PMA;6,7;12,6
12;1211;D11;Ida;PMD;6,0;17,1
12;1211;D11;Ida;PRENOC1;0,0;0,0
12;1211;D11;Ida;PRENOC2;3,0;24,0
12;1211;D11;Ida;PTA1;5,0;14,5
12;1211;D11;Ida;PTA2;5,5;17,5
12;1211;D11;Ida;TNOC;6,0;19,4
12;1211;D11;Ida;TPMA;5,3;15,1
12;1211;D11;Ret;FPMA;6,0;18,0
12;1211;D11;Ret;FPNOC;6,0;19,4
12;1211;D11;Ret;FPTA;6,0;15,0
12;1211;D11;Ret;NOC;0,0;0,0
12;1211;D11;Ret;PMA;6,0;15,5
12;1211;D11;Ret;PMD;6,0;15,9
12;1211;D11;Ret;PRENOC1;2,0;23,4
12;1211;D11;Ret;PRENOC2;3,5;22,4
12;1211;D11;Ret;PTA1;6,0;12,8
12;1211;D11;Ret;PTA2;6,0;15,3
12;1211;D11;Ret;TNOC;4,0;22,0
12;1211;D11;Ret;TPMA;5,3;17,1
12;1214;D14;Ida;FPMA;5,0;18,6
12;1214;D14;Ida;FPNOC;4,7;21,0
12;1214;D14;Ida;FPTA;4,8;16,6
12;1214;D14;Ida;NOC;0,0;0,0
12;1214;D14;Ida;PMA;6,0;15,5
12;1214;D14;Ida;PMD;5,3;17,4
12;1214;D14;Ida;PRENOC1;0,0;0,0
12;1214;D14;Ida;PRENOC2;2,5;23,3
12;1214;D14;Ida;PTA1;6,0;13,3
12;1214;D14;Ida;PTA2;5,5;15,5
12;1214;D14;Ida;TNOC;4,0;18,6
12;1214;D14;Ida;TPMA;5,3;17,4
12;1214;D14;Ret;FPMA;5,0;18,9
12;1214;D14;Ret;FPNOC;4,7;21,7
12;1214;D14;Ret;FPTA;4,8;17,5
12;1214;D14;Ret;NOC;0,0;0,0
12;1214;D14;Ret;PMA;6,0;15,6
12;1214;D14;Ret;PMD;5,3;18,1
12;1214;D14;Ret;PRENOC1;0,0;0,0
12;1214;D14;Ret;PRENOC2;3,5;24,5
12;1214;D14;Ret;PTA1;5,5;15,9
12;1214;D14;Ret;PTA2;5,5;18,0
12;1214;D14;Ret;TNOC;4,0;20,5
12;1214;D14;Ret;TPMA;4,7;16,6
12;1215;D15;Ida;FPMA;5,0;17,9
12;1215;D15;Ida;FPNOC;4,7;20,3
12;1215;D15;Ida;FPTA;5,2;15,6
12;1215;D15;Ida;NOC;0,0;0,0
12;1215;D15;Ida;PMA;7,3;14,1
12;1215;D15;Ida;PMD;5,3;17,4
12;1215;D15;Ida;PRENOC1;0,0;0,0
12;1215;D15;Ida;PRENOC2;3,5;23,5
12;1215;D15;Ida;PTA1;5,0;14,0
12;1215;D15;Ida;PTA2;5,0;17,3
12;1215;D15;Ida;TNOC;4,0;17,6
12;1215;D15;Ida;TPMA;4,7;16,6
12;1215;D15;Ret;FPMA;0,0;0,0
12;1215;D15;Ret;FPNOC;0,0;0,0
12;1215;D15;Ret;FPTA;0,0;0,0
12;1215;D15;Ret;NOC;0,0;0,0
12;1215;D15;Ret;PMA;0,0;0,0
12;1215;D15;Ret;PMD;0,0;0,0
12;1215;D15;Ret;PRENOC1;0,0;0,0
12;1215;D15;Ret;PRENOC2;0,0;0,0
12;1215;D15;Ret;PTA1;0,0;0,0
12;1215;D15;Ret;PTA2;0,0;0,0
12;1215;D15;Ret;TNOC;0,0;0,0
12;1215;D15;Ret;TPMA;0,0;0,0
12;1216;D16;Ida;FPMA;4,0;19,5
12;1216;D16;Ida;FPNOC;4,0;21,3
12;1216;D16;Ida;FPTA;4,0;17,6
12;1216;D16;Ida;NOC;0,0;0,0
